name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,rain_tomorrow,precip_tomorrow
seoul,1996-09-13,80.3,60.6,70.3,80.9,60.6,70.3,60.8,74.3,0.0,0,0.0,,,,,6.6,296.7,1010.9,39.4,3.5,,,,,1996-09-13T06:11:58,1996-09-13T18:43:18,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47112099999,47120099999,47110099999,47119099999,47127043216,47110599999,47122099999,47108099999",0,0.0
seoul,2004-04-23,62.7,49.4,55.8,62.7,45.6,55.6,22.8,28.2,0.001,100,4.17,rain,0.0,0.0,,10.5,312.3,1013.1,7.6,6.4,,,,,2004-04-23T05:46:34,2004-04-23T19:14:40,0.12,Rain,Clear conditions throughout the day with early morning rain.,rain,"47111099999,47098099999,47112099999,47120099999,47120499999,47110099999,47117099999,47119099999,47122099999,47104099999,47106499999,47108099999",0,0.0
seoul,2019-06-13,82.9,61.2,73.2,82.3,61.2,73.1,55.6,56.0,0.0,0,0.0,,0.0,0.0,16.8,5.9,292.5,1009.6,7.2,7.4,320.1,27.5,9.0,,2019-06-13T05:10:14,2019-06-13T19:53:48,0.35,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS",0,0.0
seoul,2015-09-13,77.2,56.3,67.0,77.2,56.3,67.0,48.7,55.4,0.0,0,0.0,,0.0,0.0,23.3,11.0,305.8,1016.1,19.3,9.0,272.9,23.5,9.0,,2015-09-13T06:11:29,2015-09-13T18:44:14,0.0,Clear,Clear conditions throughout the day.,clear-day,"47098099999,47112099999,47110099999,47119099999,47127043216,RKSI,47122099999,47099099999,47108099999,RKSS,47113199999",0,0.0
seoul,2003-06-08,86.6,62.5,74.0,86.1,62.5,74.0,60.2,64.9,0.0,0,0.0,,0.0,0.0,,10.3,332.8,1013.2,47.6,3.8,,,,,2003-06-08T05:10:43,2003-06-08T19:51:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47127099999,47098099999,47112099999,47110099999,47119099999,47122099999,47099099999,47108099999",0,0.0
seoul,2020-07-05,82.0,66.7,74.6,83.2,66.7,74.9,62.6,67.2,0.0,0,0.0,,0.0,0.0,19.7,5.2,237.7,1004.4,44.1,6.6,261.4,22.5,8.0,,2020-07-05T05:16:29,2020-07-05T19:56:35,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47098099999,47119099999,47108099999,47111099999,47112099999,47120099999,RKSM,47110099999,47127043216,47110599999,47122099999,47116599999,RKSS",0,0.0
seoul,2016-06-11,79.3,68.1,73.7,79.3,68.1,73.7,63.8,72.0,0.078,100,4.17,rain,0.0,0.0,26.4,9.1,244.4,1010.1,87.2,4.6,181.5,15.8,6.0,,2016-06-11T05:10:17,2016-06-11T19:53:13,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47098099999,47112099999,47110099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS",1,0.119
seoul,2019-05-08,69.4,46.7,59.8,69.4,46.7,59.8,40.9,50.7,0.0,0,0.0,,0.0,0.0,26.6,7.9,235.9,1012.6,30.9,7.1,279.3,24.3,9.0,,2019-05-08T05:29:56,2019-05-08T19:27:42,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS",0,0.0
seoul,1997-10-25,52.9,34.9,44.3,52.9,33.8,43.1,27.6,54.0,0.0,0,0.0,,,2.0,,12.8,292.3,1021.8,48.1,8.4,,,,,1997-10-25T06:49:22,1997-10-25T17:42:17,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47112099999,47120099999,47110099999,47119099999,47127043216,47122099999,47070099999,47108099999",1,0.008
seoul,1999-08-03,80.2,68.1,71.2,83.9,68.1,71.4,68.8,92.2,0.0,0,0.0,,,,,15.3,99.7,1000.6,99.5,3.7,,,,,1999-08-03T05:36:47,1999-08-03T19:39:06,0.7,Overcast,Cloudy skies throughout the day.,cloudy,"47119099999,47104099999,47106499999,47108099999,47111099999,47112099999,47120099999,47110099999,47117099999,47127043216,47120599999,47110599999,47122099999",0,0.0
seoul,1997-06-23,87.8,64.5,76.3,90.5,64.5,77.1,64.9,70.3,0.0,0,0.0,,,,,8.0,298.5,1007.1,36.8,3.5,,,,,1997-06-23T05:11:23,1997-06-23T19:56:50,0.58,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"47111099999,47112099999,47120099999,47110099999,47119099999,47127043216,47110599999,47122099999,47108099999",0,0.0
seoul,1996-04-07,53.6,43.1,46.7,53.6,39.6,45.0,41.5,82.8,0.001,100,4.17,rain,,,,10.0,292.6,1016.9,87.2,2.7,,,,,1996-04-07T06:08:47,1996-04-07T19:00:05,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"47111099999,47112099999,47120099999,47110099999,47119099999,47127043216,47122099999,47108099999",0,0.0
seoul,2015-05-04,68.2,51.9,61.0,68.2,51.9,61.0,35.3,47.4,0.0,0,0.0,,0.0,0.0,36.7,22.3,288.3,1008.7,24.6,6.5,332.7,28.8,10.0,,2015-05-04T05:34:12,2015-05-04T19:24:04,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47110099999,47119099999,47127043216,RKSI,47122099999,47099099999,47108099999,RKSS,47113199999",0,0.0
seoul,2010-05-14,75.1,49.0,62.9,75.1,49.0,62.9,43.3,52.8,0.0,0,0.0,,0.0,0.0,,11.1,291.6,1018.8,8.8,7.3,329.9,28.4,10.0,,2010-05-14T05:24:02,2010-05-14T19:33:08,0.0,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS",0,0.0
seoul,1999-01-20,35.4,20.7,27.7,31.9,12.2,20.5,12.1,53.0,0.0,0,0.0,,,,,13.7,296.5,1027.1,27.7,7.8,,,,,1999-01-20T07:44:10,1999-01-20T17:41:48,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"47120499999,47119099999,47070099999,47106499999,47108099999,47111099999,47112099999,47120099999,47110099999,47117099999,47127043216,47120599999,47122099999,47108499999",0,0.0
seoul,1996-11-15,44.4,27.1,35.9,40.7,21.3,32.2,21.0,56.8,0.0,0,0.0,,,,,9.3,308.1,1031.4,21.5,8.2,,,,,1996-11-15T07:11:33,1996-11-15T17:21:13,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"47111099999,47112099999,47120099999,47110099999,47119099999,47127043216,47110599999,47122099999,47108099999",0,0.0
seoul,2018-03-31,67.5,46.4,56.5,67.5,46.4,56.5,40.3,57.9,0.0,0,0.0,,0.0,0.0,24.2,10.7,266.6,1020.9,28.4,6.1,253.6,21.8,8.0,,2018-03-31T06:19:41,2018-03-31T18:53:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS",0,0.0
seoul,2023-09-15,75.38,68.36,72.32,75.38,68.36,72.32,65.84,80.3,0.1191732283464567,100,54.17,rain,0.0,0.0,11.86821927001131,7.083649197807797,56.7,1013.6,98.4,11.93035654367629,64.3,5.5,4.0,10.0,2023-09-15T06:13:16,2023-09-15T18:41:07,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999",1,1.1353937007874015
seoul,2012-08-02,96.6,77.0,87.3,106.5,77.0,93.0,70.3,57.8,0.0,0,0.0,,0.0,0.0,18.3,12.8,106.1,1008.8,60.2,8.5,297.0,25.4,9.0,,2012-08-02T05:36:42,2012-08-02T19:39:15,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,RKSM,47110099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS",0,0.0
seoul,2004-09-22,75.4,55.0,64.5,75.4,55.0,64.5,55.4,74.6,0.001,100,4.17,rain,0.0,0.0,,5.7,56.6,1017.4,16.7,7.7,,,,,2004-09-22T06:19:34,2004-09-22T18:29:17,0.25,Rain,Clear conditions throughout the day with morning rain.,rain,"47098099999,47120499999,47119099999,47104099999,47070099999,47106499999,47108099999,47111099999,47120099999,47112099999,47110099999,47117099999,47122099999,47113199999,47108499999",0,0.0
seoul,2009-08-03,83.4,73.5,77.0,87.7,73.5,77.3,69.8,78.9,0.003,100,4.17,rain,0.0,0.0,,6.5,169.1,1008.0,81.3,5.0,,,,,2009-08-03T05:37:18,2009-08-03T19:38:32,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"47111099999,47098099999,47112099999,47120099999,47110099999,47119099999,47127043216,47122099999,47099099999,47108099999",1,0.002
seoul,1999-01-04,47.9,20.1,34.7,46.4,15.6,33.1,19.6,59.1,0.0,0,0.0,,,,,5.7,29.0,1024.1,2.6,5.4,,,,,1999-01-04T07:47:14,1999-01-04T17:26:11,0.56,Clear,Clear conditions throughout the day.,clear-day,"47131599999,47120499999,47119099999,47070099999,47108099999,47111099999,47112099999,47120099999,47095099999,47110099999,47117099999,47127043216,47120599999,47110599999,47122099999,47108499999",0,0.0
seoul,2019-02-03,41.1,35.9,38.5,41.1,30.2,35.0,34.8,87.2,0.624,100,37.5,rain,0.0,0.0,23.3,9.7,251.5,1012.9,85.8,2.2,16.0,1.4,1.0,,2019-02-03T07:34:34,2019-02-03T17:57:23,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS",1,0.265
seoul,1997-07-28,92.0,77.0,84.3,103.1,77.0,90.5,74.3,73.1,0.0,0,0.0,,,,,6.7,246.4,1005.8,80.0,4.4,,,,,1997-07-28T05:32:13,1997-07-28T19:44:12,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47112099999,47120099999,47110099999,47119099999,47127043216,47110599999,47122099999,47108099999",0,0.0
seoul,2003-05-03,74.9,46.7,61.6,74.9,46.7,61.5,43.2,55.0,0.0,0,0.0,,0.0,0.0,,9.5,296.6,1015.0,40.3,6.0,,,,,2003-05-03T05:35:24,2003-05-03T19:23:04,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47127099999,47098099999,47112099999,47110099999,47119099999,47122099999,47099099999,47108099999",0,0.0
seoul,2001-12-25,44.7,22.5,33.6,40.2,12.8,29.1,21.1,62.3,0.027,100,4.17,"rain,snow",,,,12.2,309.0,1028.0,19.5,7.4,,,,,2001-12-25T07:44:52,2001-12-25T17:19:06,0.33,"Snow, Rain",Clear conditions throughout the day with morning rain or snow.,rain,"47111099999,47098099999,47112099999,47120099999,47110099999,47117099999,47119099999,47122099999,47108099999",0,0.0
seoul,2023-01-01,38.48,26.06,32.72,33.62,19.22,27.32,17.240000000000002,54.7,0.0,0,0.0,,0.0,0.0826771653543307,17.212024805199647,9.817689239066947,278.9,1030.5,29.5,8.512806492102353,120.0,10.3,5.0,10.0,2023-01-01T07:46:52,2023-01-01T17:23:53,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999",0,0.0
seoul,2009-04-26,54.0,38.7,47.2,54.0,36.5,46.6,39.0,74.7,0.0,0,0.0,,0.0,0.0,,7.3,327.4,1011.2,81.6,8.9,,,,,2009-04-26T05:43:02,2009-04-26T19:17:12,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47110099999,47119099999,47127043216,47122099999,47099099999,47108099999",1,0.02
seoul,2011-05-19,74.4,63.3,68.6,74.4,63.3,68.6,54.3,60.7,0.019,100,4.17,rain,0.0,0.0,31.1,18.7,214.5,1012.3,82.2,7.3,250.3,21.7,8.0,,2011-05-19T05:20:10,2011-05-19T19:37:10,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS",1,0.541
seoul,2013-11-18,41.0,31.2,35.4,33.1,21.0,27.4,20.1,53.9,0.004,100,4.17,rain,0.0,0.0,28.9,16.5,295.1,1015.0,41.5,8.1,69.3,6.0,3.0,,2013-11-18T07:14:35,2013-11-18T17:19:16,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"47111099999,47098099999,47112099999,RKSM,47110099999,47119099999,47127043216,47099099999,47108099999,RKSS",0,0.0
seoul,2021-03-18,63.5,38.7,51.1,63.5,37.6,50.9,34.1,54.3,0.0,0,0.0,,0.0,0.0,14.8,5.9,315.5,1019.5,38.4,6.9,227.6,19.9,8.0,,2021-03-18T06:38:55,2021-03-18T18:41:51,0.15,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"47098099999,47119099999,RKSI,47108099999,47111099999,47120099999,47112099999,RKSM,47110099999,47127043216,47110599999,47116599999,47122099999,RKSS,47113199999",0,0.0
seoul,2018-04-06,48.4,39.3,44.2,44.9,33.1,39.9,35.1,72.2,0.501,100,16.67,rain,0.0,0.0,40.3,17.9,271.2,1011.9,88.6,5.0,214.2,18.4,7.0,,2018-04-06T06:10:45,2018-04-06T18:58:53,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47099099999,47108099999,RKSS",1,0.004
seoul,2008-01-10,38.9,19.0,29.0,34.7,10.8,24.0,12.7,55.2,0.0,0,0.0,,0.0,0.0,,8.0,325.1,1024.3,53.2,7.1,,,,,2008-01-10T07:47:08,2008-01-10T17:31:25,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47098099999,47112099999,47110099999,47119099999,47127043216,47122099999,47099099999,47108099999",1,2.087
seoul,2011-07-19,89.7,74.4,82.2,94.7,74.4,84.1,67.1,61.4,0.0,0,0.0,,0.0,0.0,26.4,16.9,56.6,999.7,31.5,8.5,334.7,29.0,10.0,,2011-07-19T05:24:58,2011-07-19T19:51:09,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS",0,0.0
seoul,2015-03-27,60.8,30.9,45.3,60.8,30.9,44.9,26.9,54.6,0.0,0,0.0,,0.0,0.0,23.9,11.4,272.1,1027.1,13.8,5.5,238.9,20.6,8.0,,2015-03-27T06:26:07,2015-03-27T18:49:36,0.25,Clear,Clear conditions throughout the day.,clear-day,"47098099999,47112099999,47110099999,47119099999,47127043216,RKSI,47122099999,47099099999,47108099999,RKSS,47113199999",0,0.0
seoul,2009-11-20,39.9,26.6,33.8,38.1,21.6,31.0,20.2,58.7,0.065,100,12.5,rain,0.0,0.0,,9.5,325.1,1030.3,72.2,7.5,,,,,2009-11-20T07:16:40,2009-11-20T17:18:05,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47110099999,47119099999,47127043216,47122099999,47099099999,47108099999",0,0.0
seoul,1997-02-19,44.4,14.3,30.7,39.6,14.3,27.1,17.1,58.7,0.0,0,0.0,,,,,13.4,250.1,1024.2,7.5,7.5,,,,,1997-02-19T07:17:07,1997-02-19T18:15:11,0.39,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47112099999,47120099999,47110099999,47119099999,47127043216,47110599999,47122099999,47070099999,47108099999",0,0.0
seoul,2009-07-27,84.3,69.1,76.0,88.7,69.1,76.6,68.3,78.0,0.0,0,0.0,,0.0,0.0,,6.2,328.4,1006.0,56.4,6.8,,,,,2009-07-27T05:31:32,2009-07-27T19:45:00,0.17,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47110099999,47119099999,47127043216,47122099999,47099099999,47108099999",1,0.005
seoul,2009-03-28,50.1,29.9,39.7,50.1,29.9,37.6,18.5,45.2,0.0,0,0.0,,0.0,0.0,,11.9,293.7,1022.7,31.4,7.8,,,,,2009-03-28T06:23:54,2009-03-28T18:50:54,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47110099999,47119099999,47127043216,47122099999,47099099999,47108099999",0,0.0
seoul,2004-09-24,81.8,58.5,70.0,81.4,58.5,70.0,57.9,68.3,0.0,0,0.0,,0.0,0.0,,7.8,349.5,1020.7,17.6,6.9,,,,,2004-09-24T06:21:16,2004-09-24T18:26:12,0.34,Clear,Clear conditions throughout the day.,clear-day,"47098099999,47119099999,47099099999,47104099999,47070099999,47108099999,47111099999,47112099999,47120099999,47110099999,47117099999,47122099999,47113199999",0,0.0
seoul,1995-02-11,49.5,20.6,35.0,48.2,20.6,33.6,19.6,60.2,0.0,0,0.0,,,,,8.4,278.9,1026.5,29.4,4.5,,,,,1995-02-11T07:26:57,1995-02-11T18:06:04,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47112099999,47120099999,47110099999,47119099999,47127043216,47122099999,47070099999,47108099999",0,0.0
seoul,2008-06-07,75.3,60.5,66.2,75.3,60.5,66.2,59.3,79.9,0.025,100,8.33,rain,0.0,0.0,,10.2,247.8,1011.3,70.4,2.2,,,,,2008-06-07T05:10:46,2008-06-07T19:51:11,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"47098099999,47112099999,47110099999,47119099999,47127043216,47122099999,47099099999,47108099999",1,0.409
seoul,2000-05-21,74.4,52.3,62.2,74.4,52.3,62.2,51.8,71.0,0.026,100,4.17,rain,,,,6.8,223.8,1010.7,79.8,4.4,,,,,2000-05-21T05:18:15,2000-05-21T19:39:19,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"47111099999,47112099999,47120099999,47110099999,47117099999,47095099999,47119099999,47122099999,47070099999,47108099999",0,0.0
seoul,2002-12-10,24.4,14.3,20.0,18.7,2.9,12.3,4.5,52.0,0.0,0,0.0,,0.0,0.0,,9.3,293.1,1028.6,22.8,8.5,,,,,2002-12-10T07:35:29,2002-12-10T17:13:34,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47127099999,47098099999,47112099999,47110099999,47119099999,47110599999,47122099999,69352499999,47104099999,47106499999,47108099999",0,0.0
seoul,1996-09-26,77.1,60.4,68.7,77.1,60.4,68.7,61.8,79.8,0.0,0,0.0,,,,,5.4,72.6,1017.7,63.3,3.3,,,,,1996-09-26T06:22:55,1996-09-26T18:23:11,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47112099999,47120099999,47110099999,47119099999,47127043216,47110599999,47122099999,47108099999",0,0.0
seoul,2016-02-06,35.7,21.1,27.5,30.0,12.4,21.7,5.5,39.8,0.0,0,0.0,,0.0,0.1,21.3,9.9,316.1,1023.4,3.6,8.1,165.5,14.3,6.0,,2016-02-06T07:32:04,2016-02-06T18:00:25,0.92,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,RKSM,47110099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS",0,0.0
seoul,2001-08-17,95.0,75.3,85.4,109.5,75.3,91.3,73.7,70.0,0.0,0,0.0,,,,,8.8,84.2,1011.2,24.1,8.1,,,,,2001-08-17T05:49:07,2001-08-17T19:22:29,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47110099999,47117099999,47119099999,47110599999,47122099999,47104099999,47070099999,47108099999",0,0.0
seoul,2014-07-09,90.3,76.1,80.7,100.2,76.1,83.6,72.9,77.7,0.031,100,8.33,rain,0.0,0.0,34.5,18.3,57.8,1002.7,90.5,6.8,243.1,21.0,9.0,,2014-07-09T05:18:26,2014-07-09T19:55:38,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"47098099999,47119099999,RKSI,47099099999,47108099999,47111099999,47112099999,RKSM,47110099999,47127043216,47122099999,RKSS,47113199999",0,0.0
seoul,2003-07-10,80.7,70.1,74.2,84.1,70.1,74.4,68.6,83.4,0.148,100,4.17,rain,0.0,0.0,,10.0,269.6,1004.9,93.1,2.9,,,,,2003-07-10T05:18:47,2003-07-10T19:55:25,0.37,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"47127099999,47098099999,47112099999,47110099999,47119099999,47110599999,47122099999,47099099999,69352499999,47104099999,47106499999,47108099999",0,0.0
seoul,2017-05-13,74.4,55.4,62.2,74.4,55.4,62.2,53.4,74.4,0.231,100,12.5,rain,0.0,0.0,45.4,29.5,204.1,1005.6,52.6,4.5,203.4,17.4,7.0,,2017-05-13T05:24:40,2017-05-13T19:32:31,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47098099999,47112099999,RKSM,47110099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS",1,0.226
seoul,2007-01-19,39.3,16.7,29.3,36.9,12.0,26.7,15.8,60.6,0.008,100,4.17,rain,0.0,0.0,,7.2,315.3,1029.5,20.1,7.0,,,,,2007-01-19T07:44:35,2007-01-19T17:40:47,0.0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"47098099999,47112099999,47110099999,47119099999,47127043216,47122099999,47099099999,47108099999,47113199999",0,0.0
seoul,1999-09-30,78.5,62.6,69.1,78.5,62.6,69.1,59.9,74.5,0.0,0,0.0,,,1.3,,6.7,315.5,1019.1,47.1,4.5,,,,,1999-09-30T06:25:43,1999-09-30T18:18:10,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47120499999,47119099999,47104099999,47070099999,47106499999,47108099999,47111099999,47112099999,47120099999,47117099999,47127043216,47120599999,47110599999,47122099999",1,0.665
seoul,2015-11-17,65.9,50.5,56.5,65.9,50.5,56.5,47.9,74.4,0.043,100,12.5,rain,0.0,0.0,20.1,11.6,340.2,1017.9,60.9,7.0,114.4,9.9,5.0,,2015-11-17T07:13:00,2015-11-17T17:20:14,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"47098099999,47119099999,RKSI,47099099999,47108099999,47111099999,47112099999,RKSM,47110099999,47127043216,47122099999,RKSS,47113199999",1,0.237
seoul,1995-11-12,63.2,41.2,51.5,63.2,37.2,50.4,44.3,77.9,0.0,0,0.0,,,,,16.4,203.1,1019.4,38.0,5.7,,,,,1995-11-12T07:07:33,1995-11-12T17:24:06,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47112099999,47120099999,47110099999,47119099999,47127043216,47122099999,47070099999,47108099999",1,0.074
seoul,1998-05-14,83.1,54.6,67.8,82.5,54.6,67.7,54.7,66.3,0.0,0,0.0,,,,,7.9,295.1,1015.6,28.8,3.8,,,,,1998-05-14T05:24:07,1998-05-14T19:33:01,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47119099999,47104099999,47070099999,47106499999,47108099999,47111099999,47112099999,47120099999,47117099999,47110099999,47127043216,47110599999,47122099999",0,0.0
seoul,2017-01-03,44.9,24.9,34.5,40.6,22.8,31.7,22.8,63.6,0.0,0,0.0,,0.0,0.0,16.3,10.1,283.9,1024.1,4.2,4.3,120.7,10.3,5.0,,2017-01-03T07:47:09,2017-01-03T17:25:51,0.17,Clear,Clear conditions throughout the day.,clear-day,"47098099999,47112099999,47110099999,47119099999,47127043216,47099099999,47108099999,RKSS",0,0.0
seoul,2022-07-16,81.86,74.48,77.0,86.36,74.48,78.08,71.06,82.4,1.2643307086614173,100,16.67,rain,0.0,0.0,8.26425739744243,7.580747387127642,207.5,997.9,78.4,9.072041955087178,315.3,27.3,9.0,10.0,2022-07-16T05:23:06,2022-07-16T19:52:43,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47097099999,47110099999,47119099999,47127043216,47116599999,47122099999,47108099999,RKSS",1,0.0116929133858267
seoul,2009-01-23,28.6,12.5,18.1,19.2,0.7,6.3,-0.3,44.7,0.0,0,0.0,,0.0,0.0,38.0,16.2,312.1,1022.7,37.6,7.6,,,,,2009-01-23T07:42:18,2009-01-23T17:45:40,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47110099999,47119099999,47127043216,47122099999,47108099999",1,0.084
seoul,1998-07-12,87.4,74.6,79.9,97.6,74.6,82.1,70.7,74.6,0.011,100,4.17,rain,,,,8.8,61.7,1007.8,82.1,7.6,,,,,1998-07-12T05:20:10,1998-07-12T19:54:35,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47112099999,47120099999,47120499999,47110099999,47117099999,47119099999,47127043216,47120599999,47122099999,47108099999",0,0.0
seoul,2004-10-20,72.7,49.7,61.6,72.7,49.7,61.6,46.8,60.4,0.0,0,0.0,,0.0,0.0,,13.5,45.1,1012.9,24.5,7.3,,,,,2004-10-20T06:44:45,2004-10-20T17:48:16,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47110099999,47117099999,47119099999,47122099999,47099099999,47104099999,47113199999,47108099999",0,0.0
seoul,2018-08-02,98.8,84.1,91.8,114.5,91.1,102.8,74.7,58.6,0.0,0,0.0,,0.0,0.0,13.2,7.0,250.7,1005.1,42.8,7.6,268.6,23.2,8.0,,2018-08-02T05:36:20,2018-08-02T19:39:43,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47122099999,47116599999,47108099999,RKSS",0,0.0
seoul,1996-02-18,51.4,18.2,28.0,51.4,13.4,23.1,7.6,43.5,0.0,0,0.0,,,,,8.5,317.9,1031.8,47.3,8.4,,,,,1996-02-18T07:19:15,1996-02-18T18:13:20,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47112099999,47120099999,47110099999,47119099999,47127043216,47122099999,47070099999,47108099999",0,0.0
seoul,2005-02-21,28.4,11.7,20.1,19.2,1.6,12.9,2.9,48.6,0.0,0,0.0,,0.0,0.0,,10.0,287.7,1027.7,17.7,8.0,,,,,2005-02-21T07:14:32,2005-02-21T18:17:20,0.4,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47120099999,47110099999,47119099999,47127043216,47122099999,47116599999,47099099999,47108099999,47113199999",1,0.13
seoul,2010-02-25,58.3,48.1,54.0,58.3,46.1,54.0,50.4,88.7,1.134,100,41.67,rain,0.0,0.0,,9.9,219.9,1008.5,98.8,2.9,39.9,3.3,1.0,,2010-02-25T07:09:34,2010-02-25T18:21:13,0.38,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS",1,0.019
seoul,2016-06-29,87.4,68.1,77.0,86.5,68.1,77.1,61.1,59.7,0.0,0,0.0,,0.0,0.0,20.1,10.2,201.9,1010.2,56.8,7.4,243.5,21.0,9.0,,2016-06-29T05:13:35,2016-06-29T19:57:16,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47098099999,47112099999,47110099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS",1,0.009
